s1,s2,s3,s4,Dr/(CR),s5
101.0,1715.0,103.0,17152.0,-0.29,23993
101.0,1716.0,0.0,17153.0,-0.47,23993
101.0,1716.0,0.0,17163.0,-0.39,23993
101.0,1716.0,0.0,17168.0,0.34,23993
101.0,1716.0,0.0,17251.0,0.28,23993
101.0,1716.0,0.0,17255.0,-0.01,23993
101.0,1716.0,0.0,17260.0,-0.05,23993
101.0,1716.0,0.0,17262.0,-0.42,23993
101.0,1716.0,102.0,17260.0,0.05,23993
101.0,1716.0,103.0,17153.0,0.47,23993
101.0,1716.0,103.0,17262.0,0.42,23993
101.0,1716.0,120.0,17251.0,-0.28,23993
101.0,1716.0,126.0,17163.0,0.39,23993
101.0,1716.0,127.0,17260.0,17988.225550000003,23993
101.0,1716.0,139.0,17255.0,0.01,23993
101.0,1716.0,147.0,17163.0,0.00790999999998121,23993
101.0,1717.0,0.0,17149.0,-0.04,23993
101.0,1717.0,0.0,17160.0,-0.25,23993
101.0,1717.0,0.0,17252.0,0.41,23993
101.0,1717.0,0.0,17257.0,0.01,23993
101.0,1717.0,0.0,17269.0,-0.47,23993
101.0,1717.0,0.0,17311.0,0.46,23993
101.0,1717.0,0.0,17348.0,0.11,23993
101.0,1717.0,0.0,17557.0,-0.34,23993
101.0,1717.0,0.0,17726.0,-0.34,23993
101.0,1717.0,103.0,17160.0,0.25,23993
101.0,1717.0,103.0,17311.0,-0.46,23993
101.0,1717.0,113.0,17348.0,-0.11,23993
101.0,1717.0,125.0,17726.0,0.34,23993
101.0,1717.0,126.0,17252.0,-0.41,23993
101.0,1717.0,128.0,17149.0,0.04,23993
101.0,1717.0,133.0,17557.0,0.34,23993
101.0,1717.0,139.0,17257.0,-0.01,23993
101.0,1717.0,147.0,17252.0,0.0003580000000056316,23993
101.0,1717.0,170.0,17792.0,138312.78,23993
101.0,1717.0,195.0,17557.0,0.0015300000004572212,23993
101.0,1729.0,0.0,17271.0,-0.14,23993
101.0,1729.0,0.0,17280.0,0.17,23993
101.0,1729.0,0.0,17295.0,-0.15,23993
101.0,1729.0,0.0,17302.0,-0.15,23993
101.0,1729.0,0.0,17308.0,0.4,23993
101.0,1729.0,0.0,17319.0,0.12,23993
101.0,1729.0,0.0,17328.0,0.26,23993
101.0,1729.0,0.0,17505.0,0.05,23993
101.0,1729.0,0.0,17725.0,0.36,23993
101.0,1729.0,102.0,17308.0,-0.4,23993
101.0,1729.0,103.0,17328.0,-0.26,23993
101.0,1729.0,111.0,17302.0,0.15,23993
101.0,1729.0,117.0,17271.0,0.14,23993
101.0,1729.0,125.0,17725.0,-0.36,23993
101.0,1729.0,126.0,17319.0,-0.12,23993
101.0,1729.0,127.0,17308.0,7072.73844999999,23993
101.0,1729.0,145.0,17280.0,-0.17,23993
101.0,1729.0,147.0,17319.0,0.003441999998983647,23993
101.0,1729.0,166.0,17505.0,-0.05,23993
101.0,1731.0,0.0,17356.0,0.24,23993
101.0,1731.0,147.0,17356.0,-0.002198000000102951,23993
101.0,1732.0,0.0,17366.0,0.03,23993
101.0,1732.0,0.0,17370.0,-0.13,23993
101.0,1732.0,0.0,17379.0,-0.11,23993
101.0,1732.0,0.0,17381.0,0.23,23993
101.0,1732.0,0.0,17385.0,0.3,23993
101.0,1732.0,0.0,17388.0,0.15,23993
101.0,1732.0,0.0,17398.0,-0.49,23993
101.0,1732.0,0.0,17399.0,0.41,23993
101.0,1732.0,0.0,17407.0,-0.39,23993
101.0,1732.0,0.0,17418.0,0.01,23993
101.0,1732.0,0.0,17506.0,0.11,23993
101.0,1732.0,0.0,17758.0,0.28,23993
101.0,1732.0,102.0,17379.0,0.11,23993
101.0,1732.0,103.0,17366.0,-0.03,23993
101.0,1732.0,103.0,17398.0,0.49,23993
101.0,1732.0,116.0,13857.0,-5090.0278,23993
101.0,1732.0,117.0,17370.0,0.13,23993
101.0,1732.0,125.0,17385.0,-0.3,23993
101.0,1732.0,126.0,17388.0,-0.15,23993
101.0,1732.0,127.0,17379.0,6030.389950000012,23993
101.0,1732.0,127.0,17407.0,0.39,23993
101.0,1732.0,133.0,17758.0,-0.28,23993
101.0,1732.0,139.0,17399.0,-0.41,23993
101.0,1732.0,145.0,13857.0,-1074.29745,23993
101.0,1732.0,147.0,17388.0,-0.009870000001015455,23993
101.0,1732.0,166.0,17506.0,-0.11,23993
101.0,1732.0,167.0,17418.0,-0.01,23993
101.0,1732.0,170.0,17586.0,163204.28,23993
101.0,1732.0,195.0,17758.0,0.006097999999838066,23993
101.0,1732.0,321.0,13857.0,54838.66,23993
101.0,1734.0,0.0,17412.0,-0.07,23993
101.0,1734.0,0.0,17423.0,-0.23,23993
101.0,1734.0,0.0,17425.0,-0.46,23993
101.0,1734.0,0.0,17427.0,0.2,23993
101.0,1734.0,0.0,17428.0,-0.39,23993
101.0,1734.0,0.0,17433.0,-0.06,23993
101.0,1734.0,0.0,17438.0,0.16,23993
101.0,1734.0,0.0,17453.0,0.38,23993
101.0,1734.0,0.0,17454.0,0.21,23993
101.0,1734.0,0.0,17486.0,0.26,23993
101.0,1734.0,0.0,17508.0,0.42,23993
101.0,1734.0,0.0,17587.0,-0.42,23993
101.0,1734.0,101.0,17425.0,0.46,23993
101.0,1734.0,102.0,17438.0,-0.16,23993
101.0,1734.0,102.0,17453.0,-0.38,23993
101.0,1734.0,103.0,17412.0,0.07,23993
101.0,1734.0,110.0,17587.0,0.42,23993
101.0,1734.0,117.0,17423.0,0.23,23993
101.0,1734.0,120.0,17454.0,-0.21,23993
101.0,1734.0,126.0,17486.0,-0.26,23993
101.0,1734.0,127.0,17453.0,14022.385500000004,23993
101.0,1734.0,139.0,17433.0,0.06,23993
101.0,1734.0,147.0,17486.0,0.0033600000000006958,23993
101.0,1734.0,166.0,17508.0,-0.42,23993
101.0,1734.0,167.0,17427.0,-0.2,23993
101.0,1734.0,170.0,17502.0,138381.03,23993
101.0,1734.0,195.0,17587.0,0.004605999999967025,23993
101.0,1736.0,0.0,17533.0,-0.24,23993
101.0,1736.0,0.0,17619.0,-0.26,23993
101.0,1736.0,0.0,17739.0,-0.35,23993
101.0,1736.0,126.0,17533.0,0.24,23993
101.0,1736.0,147.0,17533.0,0.15010999999901742,23993
101.0,1736.0,166.0,17619.0,0.26,23993
101.0,1737.0,0.0,14338.0,0.48,23993
101.0,1737.0,0.0,17724.0,0.33,23993
101.0,1737.0,102.0,17724.0,-0.33,23993
101.0,1737.0,127.0,17724.0,12255.204599999997,23993
101.0,1737.0,170.0,14340.0,140771.74,23993
101.0,1738.0,0.0,10677.0,-0.2,23993
101.0,1738.0,0.0,17749.0,-0.3,23993
101.0,1738.0,102.0,17749.0,0.3,23993
101.0,1738.0,127.0,17749.0,-2701.588600001007,23993
101.0,1751.0,0.0,17723.0,-0.12,23993
101.0,1751.0,107.0,17723.0,0.12,23993
101.0,1751.0,127.0,17723.0,20117.448000000004,23993
101.0,1756.0,0.0,17729.0,0.37,23993
101.0,1756.0,0.0,17731.0,0.04,23993
101.0,1756.0,0.0,17732.0,0.31,23993
101.0,1756.0,0.0,17745.0,0.29,23993
101.0,1756.0,0.0,17746.0,0.14,23993
101.0,1756.0,0.0,17753.0,0.27,23993
101.0,1756.0,0.0,17784.0,0.33,23993
101.0,1756.0,102.0,17753.0,-0.27,23993
101.0,1756.0,103.0,17784.0,-0.33,23993
101.0,1756.0,105.0,17746.0,-0.14,23993
101.0,1756.0,116.0,17732.0,-0.31,23993
101.0,1756.0,125.0,17729.0,-0.37,23993
101.0,1756.0,127.0,17753.0,8349.511349999986,23993
101.0,1756.0,133.0,17731.0,-0.04,23993
101.0,1756.0,139.0,17745.0,-0.29,23993
101.0,1756.0,170.0,17728.0,107686.27,23993
101.0,1756.0,195.0,17731.0,0.0019439999896349036,23993
101.0,1757.0,0.0,17773.0,-0.2,23993
101.0,1757.0,0.0,17778.0,0.48,23993
101.0,1757.0,0.0,17785.0,0.12,23993
101.0,1757.0,102.0,17773.0,0.2,23993
101.0,1757.0,103.0,17785.0,-0.12,23993
101.0,1757.0,127.0,17773.0,-1630.6647999999986,23993
101.0,1757.0,143.0,17778.0,-0.48,23993
101.0,1757.0,170.0,17765.0,111877.97,23993
101.0,1759.0,170.0,17798.0,107805.78,23993
101.0,1759.0,195.0,17801.0,-0.002329999999993504,23993
101.0,9901.0,116.0,13613.0,-276.79264999999987,23993
101.0,9901.0,116.0,13713.0,-0.003200000006472692,23993
101.0,9901.0,116.0,13794.0,-29774.1511,23993
101.0,9901.0,116.0,13862.0,-1007418.0952,23993
101.0,9901.0,117.0,13614.0,-76.30984999999998,23993
101.0,9901.0,117.0,13714.0,0.008000000001629815,23993
101.0,9901.0,117.0,13862.0,-324498.57185,23993
101.0,9901.0,127.0,13693.0,-2907.6962000000003,23993
101.0,9901.0,127.0,13751.0,3061.286400000161,23993
101.0,9901.0,127.0,13862.0,-114744.25945,23993
101.0,9901.0,145.0,13645.0,-19.292949999990014,23993
101.0,9901.0,145.0,13745.0,-0.0031999999991967343,23993
101.0,9901.0,145.0,13794.0,-9329.054199999999,23993
101.0,9901.0,145.0,13862.0,-591788.9125,23993
101.0,9901.0,147.0,13862.0,-23850.79035,23993
101.0,9901.0,147.0,99147.0,0.16026,23993
101.0,9901.0,162.0,13730.0,-0.005999999999858119,23993
101.0,9901.0,169.0,13862.0,-12.26,23993
101.0,9901.0,178.0,13794.0,3140621.61,23993
101.0,9901.0,195.0,13622.0,-0.107295,23993
101.0,9901.0,195.0,13722.0,-0.0020000000076834112,23993
101.0,9901.0,297.0,13307.0,0.39,23993
101.0,9901.0,298.0,13638.0,-403097.019855,23993
101.0,9901.0,298.0,13675.0,-0.35,23993
101.0,9901.0,298.0,13738.0,-25506.510000000002,23993
101.0,9901.0,298.0,99221.0,0.42,23993
101.0,9901.0,300.0,13616.0,-9.278485000000273,23993
101.0,9901.0,300.0,13716.0,-0.0024999999986903276,23993
101.0,9901.0,300.0,99197.0,2310.52,23993
101.0,9901.0,302.0,13603.0,-0.38024999999999975,23993
101.0,9901.0,302.0,13704.0,-0.0020000000004074536,23993
101.0,9901.0,302.0,13862.0,-11141.7347,23993
101.0,9901.0,321.0,13862.0,11775379.615,23993
101.0,9901.0,322.0,13603.0,0.46,23993
101.0,9901.0,322.0,13614.0,-0.379999999999995,23993
101.0,9901.0,322.0,13713.0,0.00999999999476131,23993
101.0,9901.0,322.0,13714.0,-0.00999999999476131,23993
101.0,9901.0,322.0,13741.0,0.0100000000002182,23993
101.0,9901.0,322.0,13745.0,0.0199999999999818,23993
102.0,0.0,0.0,99151.0,0.11,23993
102.0,1002.0,0.0,10047.0,0.4,23993
102.0,1002.0,0.0,10051.0,0.33,23993
102.0,1002.0,0.0,10239.0,0.23,23993
102.0,1002.0,0.0,10408.0,0.33,23993
102.0,1002.0,0.0,10501.0,0.03,23993
102.0,1002.0,0.0,10642.0,-0.33,23993
102.0,1002.0,105.0,10047.0,-0.00020399999993969686,23993
102.0,1002.0,110.0,10239.0,-0.23,23993
102.0,1002.0,127.0,10642.0,0.33,23993
102.0,1002.0,130.0,10239.0,-0.005546000094909687,23993
102.0,1002.0,134.0,10051.0,-0.33,23993
102.0,1002.0,150.0,10642.0,0.0008034000020415988,23993
102.0,1002.0,151.0,10051.0,-0.01081200000953686,23993
102.0,1003.0,0.0,10012.0,0.22,23993
102.0,1003.0,0.0,10046.0,0.29,23993
102.0,1003.0,0.0,10109.0,0.07,23993
102.0,1004.0,0.0,10044.0,0.44,23993
102.0,1004.0,0.0,10050.0,-0.34,23993
102.0,1004.0,105.0,10050.0,-0.017352000020764535,23993
102.0,1004.0,127.0,10044.0,-0.44,23993
102.0,1004.0,150.0,10044.0,0.00011439999980211724,23993
102.0,1006.0,0.0,10038.0,-0.48,23993
102.0,1006.0,0.0,10041.0,-0.07,23993
102.0,1006.0,105.0,10041.0,0.00980379999782599,23993
102.0,1006.0,110.0,10038.0,0.48,23993
102.0,1006.0,150.0,10038.0,0.001856200000474928,23993
102.0,1008.0,0.0,10053.0,0.22,23993
102.0,1008.0,0.0,10059.0,-0.33,23993
102.0,1008.0,0.0,10066.0,-0.11,23993
102.0,1008.0,0.0,10071.0,0.05,23993
102.0,1008.0,102.0,10053.0,-0.22,23993
102.0,1008.0,105.0,10059.0,-0.002484000004187692,23993
102.0,1008.0,105.0,10071.0,-0.05,23993
102.0,1008.0,135.0,10071.0,0.002751999999418331,23993
102.0,1008.0,139.0,10066.0,-0.002035999999861815,23993
102.0,1008.0,150.0,10053.0,0.00546620069508208,23993
102.0,1009.0,0.0,10075.0,-0.3,23993
102.0,1009.0,0.0,10081.0,0.43,23993
102.0,1009.0,0.0,10083.0,-0.44,23993
102.0,1009.0,0.0,10084.0,0.15,23993
102.0,1009.0,0.0,10087.0,0.16,23993
102.0,1009.0,105.0,10075.0,0.0006799999991926597,23993
102.0,1009.0,105.0,10083.0,0.44,23993
102.0,1009.0,110.0,10084.0,-0.15,23993
102.0,1009.0,127.0,10087.0,-0.16,23993
102.0,1009.0,130.0,10084.0,0.0007560000012745149,23993
102.0,1009.0,135.0,10081.0,0.00779199999942648,23993
102.0,1009.0,139.0,10083.0,-0.0012284000004001427,23993
102.0,1009.0,150.0,10087.0,-0.005363799798942637,23993
102.0,1010.0,0.0,10085.0,-0.33,23993
102.0,1010.0,0.0,10089.0,0.49,23993
102.0,1010.0,105.0,10089.0,-0.49,23993
102.0,1010.0,139.0,10089.0,-0.0049140000010083895,23993
102.0,1012.0,0.0,10125.0,0.05,23993
102.0,1012.0,0.0,10127.0,0.21,23993
102.0,1012.0,0.0,10130.0,0.35,23993
102.0,1012.0,0.0,10134.0,0.06,23993
102.0,1012.0,105.0,10129.0,-0.011504000010063464,23993
102.0,1012.0,110.0,10134.0,-0.06,23993
102.0,1012.0,127.0,10125.0,-0.05,23993
102.0,1012.0,130.0,10134.0,-0.00039400000241585076,23993
102.0,1012.0,135.0,10127.0,0.0028419999980542343,23993
102.0,1012.0,139.0,10130.0,0.005470000000059372,23993
102.0,1012.0,150.0,10125.0,-0.0013380000018514693,23993
102.0,1013.0,0.0,10147.0,0.03,23993
102.0,1013.0,0.0,10158.0,0.03,23993
102.0,1013.0,0.0,10163.0,-0.08,23993
102.0,1013.0,105.0,10163.0,-0.0014440000013564713,23993
102.0,1013.0,116.0,10147.0,-0.03,23993
102.0,1013.0,135.0,10158.0,0.0017820000002757297,23993
102.0,1013.0,150.0,10147.0,-0.0044636000056925695,23993
102.0,1021.0,0.0,10292.0,0.39,23993
102.0,1021.0,0.0,10293.0,-0.37,23993
102.0,1021.0,0.0,10296.0,0.43,23993
102.0,1021.0,0.0,10299.0,-0.32,23993
102.0,1021.0,0.0,10324.0,-0.02,23993
102.0,1021.0,0.0,10329.0,-0.32,23993
102.0,1021.0,0.0,10382.0,0.39,23993
102.0,1021.0,110.0,10293.0,0.37,23993
102.0,1021.0,127.0,10296.0,-0.43,23993
102.0,1021.0,130.0,10293.0,-0.004858000000240281,23993
102.0,1021.0,134.0,10324.0,0.02,23993
102.0,1021.0,135.0,10760.0,-0.007599999999403195,23993
102.0,1021.0,139.0,10299.0,0.006139999997685663,23993
102.0,1021.0,139.0,10329.0,0.32,23993
102.0,1021.0,150.0,10296.0,-25893.329219200226,23993
102.0,1021.0,150.0,10773.0,25893.34,23993
102.0,1021.0,151.0,10329.0,0.006033999999999651,23993
102.0,1022.0,0.0,10364.0,-0.19,23993
102.0,1022.0,0.0,10380.0,-0.2,23993
102.0,1022.0,105.0,10364.0,-0.002911999998104875,23993
102.0,1022.0,127.0,10380.0,0.2,23993
102.0,1022.0,150.0,10380.0,-0.018115399605449056,23993
102.0,1023.0,0.0,10366.0,-0.29,23993
102.0,1023.0,0.0,10371.0,0.15,23993
102.0,1024.0,0.0,10403.0,0.45,23993
102.0,1024.0,0.0,10404.0,-0.33,23993
102.0,1024.0,0.0,10410.0,0.24,23993
102.0,1024.0,101.0,10404.0,0.33,23993
102.0,1024.0,110.0,10403.0,-0.45,23993
102.0,1024.0,127.0,10410.0,-0.24,23993
102.0,1024.0,130.0,10403.0,-0.00037599999632220715,23993
102.0,1024.0,150.0,10410.0,0.0017571999960637186,23993
102.0,1024.0,151.0,10404.0,0.0004040000021632295,23993
102.0,1025.0,0.0,10461.0,0.42,23993
102.0,1025.0,0.0,10462.0,-0.34,23993
102.0,1025.0,0.0,10463.0,-0.33,23993
102.0,1025.0,0.0,10473.0,0.1,23993
102.0,1025.0,0.0,10485.0,0.26,23993
102.0,1025.0,105.0,10461.0,-0.012130000099205063,23993
102.0,1025.0,105.0,10462.0,0.34,23993
102.0,1025.0,105.0,10463.0,0.33,23993
102.0,1025.0,135.0,10462.0,-0.003910000000360014,23993
102.0,1025.0,139.0,10463.0,-0.0013760000001639128,23993
102.0,1025.0,150.0,10474.0,0.008387800200580386,23993
102.0,1026.0,0.0,10528.0,0.18,23993
102.0,1026.0,105.0,10528.0,-0.18,23993
102.0,1026.0,139.0,10528.0,-0.009719999903609278,23993
102.0,1028.0,0.0,10579.0,-0.01,23993
102.0,1028.0,127.0,10579.0,0.01,23993
102.0,1037.0,0.0,13002.0,0.28,23993
102.0,1037.0,0.0,13003.0,-0.26,23993
102.0,1037.0,0.0,13004.0,-0.4,23993
102.0,1037.0,0.0,13188.0,0.19,23993
102.0,1037.0,0.0,13207.0,-0.29,23993
102.0,1037.0,0.0,13291.0,-0.08,23993
102.0,1037.0,0.0,13292.0,-0.3,23993
102.0,1037.0,105.0,13002.0,-0.28,23993
102.0,1037.0,105.0,13207.0,1.13686837721616e-12,23993
102.0,1037.0,130.0,13003.0,9.31379418034339e-11,23993
102.0,1037.0,134.0,13292.0,0.3,23993
102.0,1037.0,135.0,13188.0,2.23508322960697e-10,23993
102.0,1037.0,137.0,13291.0,0.08,23993
102.0,1037.0,139.0,13189.0,3.49302808899665e-11,23993
102.0,1037.0,150.0,13002.0,7.74861064201104e-09,23993
102.0,1037.0,151.0,13004.0,4.65547600470017e-11,23993
102.0,1039.0,0.0,10733.0,-0.43,23993
102.0,1039.0,139.0,10733.0,0.43,23993
102.0,1039.0,150.0,10579.0,-0.002170199997635791,23993
102.0,1039.0,151.0,10733.0,0.003947999999581953,23993
102.0,1042.0,0.0,10709.0,0.25,23993
102.0,1042.0,0.0,10713.0,0.19,23993
102.0,1042.0,105.0,10698.0,0.0003059999980905559,23993
102.0,1042.0,105.0,10709.0,-0.25,23993
102.0,1042.0,127.0,10713.0,-0.19,23993
102.0,1042.0,139.0,10709.0,-0.005062000102043385,23993
102.0,1042.0,150.0,10713.0,0.003142400000797352,23993
102.0,1045.0,0.0,10722.0,-0.48,23993
102.0,1045.0,0.0,10729.0,0.42,23993
102.0,1045.0,127.0,10722.0,0.48,23993
102.0,1045.0,139.0,10729.0,-0.016687999999703607,23993
102.0,1045.0,150.0,10722.0,-0.016402000099333236,23993
102.0,1068.0,130.0,13863.0,-12.89841,23993
102.0,1068.0,135.0,13863.0,-1.8270000000000002,23993
102.0,1068.0,150.0,13863.0,-9.261,23993
102.0,1068.0,151.0,13863.0,-14.634,23993
102.0,1069.0,150.0,13765.0,-270327.54115800007,23993
102.0,1069.0,150.0,99150.0,0.0100000000093132,23993
102.0,1069.0,159.0,13761.0,-0.0026000000000294676,23993
102.0,1304.0,135.0,13292.0,-0.004199999999999093,23993
102.0,1304.0,139.0,13291.0,0.0018000000000029104,23993
102.0,1309.0,0.0,13837.0,-0.2,23993
102.0,1309.0,0.0,13846.0,-0.11,23993
102.0,1309.0,0.0,99105.0,0.27,23993
102.0,1309.0,0.0,99130.0,0.46,23993
102.0,1309.0,0.0,99135.0,-0.12,23993
102.0,1309.0,0.0,99150.0,0.46,23993
102.0,1309.0,110.0,99130.0,-0.46,23993
102.0,1309.0,127.0,99150.0,-0.46,23993
102.0,1309.0,150.0,13837.0,0.2,23993
102.0,1309.0,308.0,13846.0,0.11,23993
102.0,1401.0,0.0,14002.0,-0.19,23993
102.0,1401.0,107.0,14002.0,0.19,23993
102.0,1402.0,0.0,14099.0,0.27,23993
102.0,1402.0,105.0,14099.0,0.009372000000439584,23993
102.0,1403.0,0.0,14016.0,0.17,23993
102.0,1403.0,0.0,14035.0,0.3,23993
102.0,1403.0,105.0,14035.0,-0.3,23993
102.0,1404.0,0.0,14017.0,0.18,23993
102.0,1404.0,0.0,14018.0,-0.02,23993
102.0,1404.0,110.0,14017.0,-0.18,23993
102.0,1404.0,127.0,14018.0,0.02,23993
102.0,1404.0,130.0,14017.0,-0.011674000099446857,23993
102.0,1404.0,150.0,14018.0,0.001848999996582279,23993
102.0,1405.0,0.0,14026.0,0.33,23993
102.0,1405.0,0.0,14027.0,0.22,23993
102.0,1405.0,0.0,14033.0,-0.42,23993
102.0,1405.0,0.0,14034.0,0.17,23993
102.0,1405.0,0.0,14336.0,-0.05,23993
102.0,1405.0,105.0,14026.0,0.005324000001564855,23993
102.0,1405.0,105.0,14336.0,0.05,23993
102.0,1405.0,110.0,14033.0,0.42,23993
102.0,1405.0,127.0,14027.0,-0.22,23993
102.0,1405.0,130.0,14033.0,0.0031859999980952125,23993
102.0,1405.0,135.0,14034.0,0.0016279999990729266,23993
102.0,1405.0,139.0,14336.0,0.010478000000148313,23993
102.0,1405.0,150.0,14027.0,6.0015347999942605,23993
102.0,1409.0,0.0,14052.0,-0.21,23993
102.0,1409.0,0.0,14056.0,0.35,23993
102.0,1409.0,110.0,14056.0,-0.35,23993
102.0,1410.0,0.0,14067.0,-0.18,23993
102.0,1410.0,0.0,14068.0,-0.12,23993
102.0,1410.0,0.0,14070.0,-0.06,23993
102.0,1410.0,0.0,14345.0,-0.38,23993
102.0,1410.0,105.0,14067.0,0.18,23993
102.0,1410.0,105.0,14070.0,0.004001999999672989,23993
102.0,1410.0,127.0,14345.0,0.38,23993
102.0,1410.0,150.0,14345.0,-0.0008631999990029726,23993
102.0,1414.0,0.0,14171.0,-0.3,23993
102.0,1414.0,0.0,14177.0,-0.19,23993
102.0,1414.0,105.0,14171.0,0.0025079999995796243,23993
102.0,1414.0,127.0,14177.0,0.19,23993
102.0,1414.0,150.0,14177.0,-0.003751600001123734,23993
102.0,1422.0,0.0,14208.0,0.29,23993
102.0,1422.0,0.0,14235.0,0.29,23993
102.0,1422.0,0.0,14245.0,-0.46,23993
102.0,1422.0,0.0,14254.0,-0.45,23993
102.0,1422.0,0.0,14255.0,0.45,23993
102.0,1422.0,105.0,14245.0,0.46,23993
102.0,1422.0,105.0,14255.0,-0.005192000100578298,23993
102.0,1422.0,110.0,14208.0,-0.29,23993
102.0,1422.0,126.0,14235.0,-0.29,23993
102.0,1422.0,130.0,14208.0,0.0008940000006987248,23993
102.0,1422.0,134.0,14254.0,0.45,23993
102.0,1422.0,135.0,14254.0,-0.0028900000015710248,23993
102.0,1422.0,139.0,14245.0,0.011734000001524691,23993
102.0,1422.0,150.0,14235.0,-0.011513799800013658,23993
102.0,1701.0,0.0,17001.0,-0.47,23993
102.0,1701.0,0.0,17013.0,0.03,23993
102.0,1701.0,0.0,17014.0,-0.39,23993
102.0,1701.0,0.0,17033.0,-0.42,23993
102.0,1701.0,105.0,17014.0,0.0010239999974146485,23993
102.0,1701.0,110.0,17013.0,-0.03,23993
102.0,1701.0,127.0,17001.0,0.47,23993
102.0,1701.0,130.0,17013.0,-0.0007760000007692724,23993
102.0,1701.0,139.0,17033.0,0.42,23993
102.0,1701.0,150.0,17001.0,0.00035039999784203246,23993
102.0,1701.0,151.0,17033.0,0.0051779999976133695,23993
102.0,1704.0,0.0,17059.0,-0.29,23993
102.0,1704.0,105.0,17059.0,-0.001516000000265194,23993
102.0,1706.0,0.0,17316.0,0.28,23993
102.0,1706.0,105.0,17316.0,0.0023639999999431893,23993
102.0,1707.0,0.0,17022.0,0.33,23993
102.0,1707.0,0.0,17029.0,0.26,23993
102.0,1707.0,0.0,17042.0,0.34,23993
102.0,1707.0,0.0,17092.0,-0.48,23993
102.0,1707.0,105.0,17029.0,0.009688399997685337,23993
102.0,1707.0,105.0,17092.0,0.48,23993
102.0,1707.0,127.0,17022.0,-0.33,23993
102.0,1707.0,150.0,17022.0,0.004807999997865409,23993
102.0,1708.0,0.0,17021.0,0.35,23993
102.0,1708.0,0.0,17122.0,0.12,23993
102.0,1711.0,0.0,17062.0,0.25,23993
102.0,1711.0,0.0,17063.0,-0.49,23993
102.0,1711.0,0.0,17072.0,-0.1,23993
102.0,1711.0,0.0,17091.0,-0.29,23993
102.0,1711.0,105.0,17091.0,-0.015220000097542652,23993
102.0,1711.0,116.0,17062.0,-0.25,23993
102.0,1711.0,127.0,17063.0,0.49,23993
102.0,1711.0,139.0,17072.0,-0.0010399999991932418,23993
102.0,1711.0,139.0,17817.0,-0.0023999999999997357,23993
102.0,1711.0,151.0,17809.0,-0.002855000002455199,23993
102.0,1712.0,0.0,17078.0,0.35,23993
102.0,1712.0,0.0,17079.0,0.24,23993
102.0,1712.0,0.0,17080.0,-0.43,23993
102.0,1712.0,0.0,17081.0,-0.17,23993
102.0,1712.0,0.0,17101.0,0.14,23993
102.0,1712.0,0.0,17741.0,-0.33,23993
102.0,1712.0,0.0,17779.0,0.12,23993
102.0,1712.0,0.0,17781.0,-0.3,23993
102.0,1712.0,0.0,19907.0,0.41,23993
102.0,1712.0,102.0,17779.0,-0.12,23993
102.0,1712.0,105.0,17079.0,-0.24,23993
102.0,1712.0,105.0,17741.0,0.33,23993
102.0,1712.0,105.0,17779.0,-0.002975999996124301,23993
102.0,1712.0,105.0,17781.0,0.3,23993
102.0,1712.0,127.0,19907.0,-0.41,23993
102.0,1712.0,130.0,17079.0,0.011857999990752432,23993
102.0,1712.0,135.0,17781.0,0.007401999999274267,23993
102.0,1712.0,139.0,17081.0,0.007234000000607921,23993
102.0,1712.0,150.0,17101.0,-0.14,23993
102.0,1712.0,150.0,19907.0,0.005024999700253829,23993
102.0,1712.0,151.0,17101.0,-0.006520000009913929,23993
102.0,1714.0,0.0,17179.0,-0.33,23993
102.0,1715.0,0.0,17466.0,0.02,23993
102.0,1715.0,105.0,17466.0,-0.011282000000392145,23993
102.0,1716.0,0.0,17144.0,0.38,23993
102.0,1716.0,0.0,17145.0,-0.08,23993
102.0,1716.0,0.0,17146.0,0.31,23993
102.0,1716.0,0.0,17167.0,-0.41,23993
102.0,1716.0,105.0,17145.0,0.08,23993
102.0,1717.0,0.0,17161.0,-0.03,23993
102.0,1717.0,0.0,17164.0,-0.28,23993
102.0,1717.0,0.0,17165.0,0.05,23993
102.0,1717.0,0.0,17509.0,-0.37,23993
102.0,1717.0,105.0,17161.0,-0.008350000098289456,23993
102.0,1717.0,127.0,17165.0,-0.05,23993
102.0,1717.0,139.0,17509.0,-0.009044000009453157,23993
102.0,1717.0,150.0,17165.0,-0.006698000801407034,23993
102.0,1729.0,0.0,17293.0,-0.04,23993
102.0,1729.0,0.0,17301.0,-0.22,23993
102.0,1729.0,0.0,17324.0,0.09,23993
102.0,1729.0,0.0,17327.0,-0.39,23993
102.0,1729.0,105.0,17293.0,-0.003950799999074661,23993
102.0,1729.0,116.0,17301.0,0.22,23993
102.0,1729.0,127.0,17327.0,0.39,23993
102.0,1729.0,135.0,17301.0,0.0015479999992749072,23993
102.0,1729.0,137.0,17324.0,-0.09,23993
102.0,1729.0,139.0,17324.0,-0.001704000000245287,23993
102.0,1729.0,150.0,17327.0,-0.006812999799876707,23993
102.0,1732.0,0.0,17402.0,0.26,23993
102.0,1732.0,0.0,17408.0,0.07,23993
102.0,1732.0,0.0,17435.0,-0.12,23993
102.0,1732.0,0.0,17436.0,0.26,23993
102.0,1732.0,105.0,17402.0,0.005139999999300926,23993
102.0,1732.0,116.0,17435.0,0.12,23993
102.0,1732.0,127.0,17408.0,-0.07,23993
