s1,s2,s3,s4,Dr/(CR),s5
102.0,1006.0,105.0,10041.0,-8205.390196200002,23993
102.0,1006.0,150.0,10038.0,-11336.4381438,23993
102.0,1008.0,105.0,10059.0,-17649.922484000002,23993
102.0,1008.0,135.0,10071.0,-6320.3672480000005,23993
102.0,1008.0,139.0,10066.0,-6248.462036,23993
102.0,1008.0,150.0,10053.0,-22319.564533800003,23993
102.0,1009.0,105.0,10075.0,-8798.22932,23993
102.0,1009.0,130.0,10084.0,-28569.099243999997,23993
102.0,1009.0,135.0,10081.0,-7061.2822080000005,23993
102.0,1009.0,139.0,10083.0,-3117.7912284000004,23993
102.0,1009.0,150.0,10087.0,-17335.015363799997,23993
102.0,1010.0,139.0,10089.0,-8516.574914,23993
102.0,1012.0,105.0,10129.0,-5340.471504,23993
102.0,1012.0,130.0,10134.0,-37828.770394,23993
102.0,1012.0,135.0,10127.0,-18054.267158000002,23993
102.0,1012.0,139.0,10130.0,-7193.37453,23993
102.0,1012.0,150.0,10125.0,-19268.441338,23993
102.0,1013.0,105.0,10163.0,-11892.581444000001,23993
102.0,1013.0,135.0,10158.0,-6743.758218,23993
102.0,1013.0,150.0,10147.0,-20722.374463600005,23993
102.0,1021.0,130.0,10293.0,-61030.684858,23993
102.0,1021.0,135.0,10760.0,-23.907600000000002,23993
102.0,1021.0,139.0,10299.0,-27952.603860000003,23993
102.0,1021.0,150.0,10296.0,-25893.339219200003,23993
102.0,1021.0,151.0,10329.0,-11139.773966,23993
102.0,1022.0,105.0,10364.0,-16009.702911999999,23993
102.0,1022.0,150.0,10380.0,-17758.098115400004,23993
102.0,1024.0,130.0,10403.0,-66578.090376,23993
102.0,1024.0,150.0,10410.0,-17771.918242800002,23993
102.0,1024.0,151.0,10404.0,-16728.739596,23993
102.0,1025.0,105.0,10461.0,-13940.812129999998,23993
102.0,1025.0,135.0,10462.0,-5659.87391,23993
102.0,1025.0,139.0,10463.0,-11272.571376,23993
102.0,1025.0,150.0,10474.0,-17355.1016122,23993
102.0,1026.0,139.0,10528.0,-18904.659720000003,23993
102.0,1039.0,150.0,10579.0,-30326.4021702,23993
102.0,1039.0,151.0,10733.0,-14457.656052,23993
102.0,1042.0,105.0,10698.0,-11046.959694000001,23993
102.0,1042.0,139.0,10709.0,-10214.065062000001,23993
102.0,1042.0,150.0,10713.0,-15178.886857599999,23993
102.0,1045.0,139.0,10729.0,-14976.896687999999,23993
102.0,1045.0,150.0,10722.0,-14854.966402,23993
102.0,1068.0,130.0,13863.0,-12.89841,23993
102.0,1068.0,135.0,13863.0,-1.8270000000000002,23993
102.0,1068.0,150.0,13863.0,-9.261,23993
102.0,1068.0,151.0,13863.0,-14.634,23993
102.0,1069.0,150.0,13765.0,-270327.54115800007,23993
102.0,1069.0,159.0,13761.0,-1135.4826,23993
102.0,1304.0,135.0,13292.0,15.6858,23993
102.0,1304.0,139.0,13291.0,-2867.5182,23993
102.0,1402.0,105.0,14099.0,-6909.050628,23993
102.0,1404.0,130.0,14017.0,-26184.921674,23993
102.0,1404.0,150.0,14018.0,-18009.278151000002,23993
102.0,1405.0,105.0,14026.0,-18683.024675999997,23993
102.0,1405.0,130.0,14033.0,-28877.386814,23993
102.0,1405.0,135.0,14034.0,-7552.458372000001,23993
102.0,1405.0,139.0,14336.0,-22832.209522,23993
102.0,1405.0,150.0,14027.0,-35097.14846520001,23993
102.0,1410.0,105.0,14070.0,-4790.075998,23993
102.0,1410.0,150.0,14345.0,-32199.3808632,23993
102.0,1414.0,105.0,14171.0,-6852.157492,23993
102.0,1414.0,150.0,14177.0,-11772.013751600001,23993
102.0,1422.0,105.0,14255.0,-15751.825192,23993
102.0,1422.0,130.0,14208.0,-23688.229106,23993
102.0,1422.0,135.0,14254.0,-10447.242890000001,23993
102.0,1422.0,139.0,14245.0,-13720.438266,23993
102.0,1422.0,150.0,14235.0,-28985.7115138,23993
102.0,1701.0,105.0,17014.0,-13418.498976000003,23993
102.0,1701.0,130.0,17013.0,-32304.240776000002,23993
102.0,1701.0,150.0,17001.0,-35402.4496496,23993
102.0,1701.0,151.0,17033.0,-13387.044822000002,23993
102.0,1704.0,105.0,17059.0,-13499.541516000001,23993
102.0,1706.0,105.0,17316.0,-8983.577636,23993
102.0,1707.0,105.0,17029.0,-17194.7903116,23993
102.0,1707.0,150.0,17022.0,-15894.225192000002,23993
102.0,1711.0,105.0,17091.0,-10317.045219999998,23993
102.0,1711.0,139.0,17072.0,-12781.241039999999,23993
102.0,1711.0,139.0,17817.0,-10.2624,23993
102.0,1711.0,151.0,17809.0,-28348.672855,23993
102.0,1712.0,105.0,17779.0,-23700.632975999997,23993
102.0,1712.0,130.0,17079.0,-36109.508142000006,23993
102.0,1712.0,135.0,17781.0,-12824.352598000001,23993
102.0,1712.0,139.0,17081.0,-26755.342765999998,23993
102.0,1712.0,150.0,19907.0,-37269.014975,23993
102.0,1712.0,151.0,17101.0,-7063.70652,23993
102.0,1715.0,105.0,17466.0,-7650.921282,23993
102.0,1717.0,105.0,17161.0,-18058.23835,23993
102.0,1717.0,139.0,17509.0,-4659.549043999999,23993
102.0,1717.0,150.0,17165.0,-18847.906698000003,23993
102.0,1729.0,105.0,17293.0,-11388.253950799999,23993
102.0,1729.0,135.0,17301.0,-6531.2784520000005,23993
102.0,1729.0,139.0,17324.0,-9416.571704,23993
102.0,1729.0,150.0,17327.0,-25128.836812999998,23993
102.0,1732.0,105.0,17402.0,-14106.864860000001,23993
102.0,1732.0,135.0,17435.0,-6817.151579999999,23993
102.0,1732.0,139.0,17436.0,-10335.49272,23993
102.0,1732.0,150.0,17408.0,-24240.2522116,23993
102.0,1734.0,105.0,17445.0,-14586.749925999999,23993
102.0,1734.0,135.0,17465.0,-7562.220832,23993
102.0,1734.0,139.0,17442.0,-10274.229606,23993
102.0,1734.0,150.0,17441.0,-28413.776472600002,23993
102.0,1736.0,105.0,17633.0,-21276.2811,23993
102.0,1736.0,139.0,17786.0,-21755.543142,23993
102.0,1736.0,150.0,17780.0,-42502.5673788,23993
102.0,1737.0,139.0,17771.0,-8798.708364,23993
102.0,1737.0,150.0,17806.0,-1283.3187498000002,23993
102.0,1738.0,105.0,17719.0,-10134.011692,23993
102.0,1738.0,139.0,17761.0,-9320.44998,23993
102.0,1756.0,105.0,17738.0,-15667.848909999999,23993
102.0,1756.0,139.0,17733.0,-11716.200898,23993
102.0,1756.0,150.0,17734.0,-34345.327107000005,23993
102.0,1757.0,105.0,17760.0,-5687.038662,23993
102.0,9901.0,105.0,13774.0,-693344.7302,23993
102.0,9901.0,105.0,13779.0,-20435.281275,23993
102.0,9901.0,105.0,13862.0,-306949.33775999997,23993
102.0,9901.0,105.0,99105.0,-33.847908000000004,23993
102.0,9901.0,130.0,13775.0,-240479.27169999998,23993
102.0,9901.0,130.0,13781.0,17015.241435,23993
102.0,9901.0,130.0,13862.0,-176297.230545,23993
102.0,9901.0,135.0,13778.0,-164964.7386,23993
102.0,9901.0,135.0,13782.0,14339.026829999999,23993
102.0,9901.0,135.0,13862.0,-88150.38339,23993
102.0,9901.0,135.0,99135.0,942.5761299999999,23993
102.0,9901.0,139.0,13776.0,-498153.4162,23993
102.0,9901.0,139.0,13783.0,-27136.501245000007,23993
102.0,9901.0,139.0,13862.0,-224251.87772999998,23993
102.0,9901.0,139.0,99139.0,6139.131611999999,23993
102.0,9901.0,150.0,13771.0,-3359270.8502999996,23993
102.0,9901.0,150.0,13784.0,-224599.51491,23993
102.0,9901.0,150.0,13862.0,-1343895.4879349999,23993
102.0,9901.0,150.0,99150.0,-7978.051956,23993
102.0,9901.0,151.0,13772.0,-336280.9948,23993
102.0,9901.0,151.0,13785.0,-51158.212499999994,23993
102.0,9901.0,151.0,13862.0,-43575.592334999994,23993
103.0,1304.0,304.0,13301.0,-0.0007,23993
103.0,9901.0,304.0,13611.0,-11830.72875,23993
104.0,1008.0,120.0,10074.0,667.9672499999999,23993
104.0,1008.0,120.0,13854.0,-27605.163,23993
104.0,1009.0,120.0,10082.0,228.2143,23993
104.0,1012.0,120.0,10136.0,413.98504999999994,23993
104.0,1012.0,120.0,13855.0,0.00255,23993
104.0,1021.0,120.0,10381.0,-91.92479999999999,23993
104.0,1025.0,120.0,10465.0,547.86745,23993
104.0,1025.0,120.0,13858.0,-39528.004250000005,23993
104.0,1303.0,120.0,13077.0,0.0015,23993
104.0,1306.0,120.0,13183.0,0.00105,23993
104.0,1309.0,120.0,13617.0,12719.67295,23993
104.0,1309.0,120.0,13717.0,-87595.1068,23993
104.0,1401.0,120.0,14142.0,-105.54005000000001,23993
104.0,1405.0,120.0,13856.0,-667.7766000000001,23993
104.0,1405.0,120.0,14046.0,119.41064999999999,23993
104.0,1411.0,120.0,14133.0,9.3164,23993
104.0,1711.0,120.0,17066.0,-156.98055,23993
104.0,1712.0,120.0,13859.0,-24263.08845,23993
104.0,1712.0,120.0,17087.0,-397.44675,23993
104.0,1732.0,120.0,13857.0,-33058.609899999996,23993
104.0,1732.0,120.0,17403.0,710.82745,23993
104.0,9901.0,120.0,13339.0,0.0535,23993
104.0,9901.0,120.0,13794.0,-3006404.4023,23993
104.0,9901.0,120.0,13862.0,-4051104.86375,23993
104.0,9901.0,120.0,99120.0,-3055.2090999999996,23993
105.0,9901.0,111.0,13608.0,50.70425,23993
105.0,9901.0,111.0,13709.0,-64129.72,23993
105.0,9901.0,111.0,13862.0,-3591.1226500000002,23993
106.0,1006.0,159.0,10471.0,-50429.248515,23993
106.0,1008.0,159.0,10510.0,-72925.5784632,23993
106.0,1021.0,159.0,10470.0,-71269.1842306,23993
106.0,1022.0,159.0,10498.0,-55924.804425,23993
106.0,1025.0,159.0,10490.0,-67765.10512600001,23993
106.0,1042.0,159.0,10703.0,-29764.4068082,23993
106.0,1045.0,159.0,10727.0,-66809.383813,23993
106.0,1068.0,159.0,13863.0,-54.395999999999994,23993
106.0,1410.0,159.0,14346.0,-77945.8942054,23993
106.0,1422.0,159.0,14222.0,-39976.6162714,23993
106.0,1707.0,159.0,17510.0,-39633.150324,23993
106.0,1711.0,159.0,17499.0,-62703.25299,23993
106.0,1712.0,159.0,17478.0,-41104.9541064,23993
106.0,1717.0,159.0,17513.0,-55471.56215860001,23993
106.0,1729.0,159.0,17504.0,-45478.4737348,23993
106.0,1730.0,159.0,17787.0,-36349.707816400005,23993
106.0,1732.0,159.0,17520.0,-43174.408246000006,23993
106.0,1734.0,159.0,17481.0,-89188.71973319999,23993
106.0,1738.0,159.0,17659.0,-28270.62283,23993
106.0,1756.0,159.0,17735.0,-40031.028883599996,23993
106.0,1757.0,159.0,17770.0,-40616.464326199995,23993
106.0,9901.0,159.0,13773.0,-857500.4395,23993
106.0,9901.0,159.0,13780.0,-196843.407735,23993
106.0,9901.0,159.0,13862.0,-939560.211405,23993
106.0,9901.0,159.0,99159.0,852.8327539999999,23993
107.0,1001.0,143.0,10186.0,-1.389,23993
107.0,1002.0,143.0,10418.0,-5844.9434,23993
107.0,1004.0,143.0,10191.0,-6872.983800000001,23993
107.0,1005.0,143.0,10190.0,-7080.1878,23993
107.0,1006.0,143.0,10189.0,-8913.096000000001,23993
107.0,1006.0,181.0,10208.0,-19.635,23993
107.0,1008.0,143.0,10187.0,-13015.7534,23993
107.0,1008.0,181.0,10206.0,-11.22,23993
107.0,1009.0,143.0,10243.0,-11802.088000000002,23993
107.0,1009.0,181.0,10233.0,-215.985,23993
107.0,1012.0,143.0,10192.0,-13109.983,23993
107.0,1012.0,181.0,10211.0,-2.805,23993
107.0,1013.0,143.0,10188.0,-8503.427800000001,23993
107.0,1013.0,181.0,10207.0,-50.49,23993
107.0,1021.0,181.0,10281.0,-465.63000000000005,23993
107.0,1022.0,143.0,10376.0,-6462.7065999999995,23993
107.0,1025.0,143.0,10451.0,-7587.1198,23993
107.0,1025.0,179.0,13858.0,-886.25875,23993
107.0,1025.0,181.0,10444.0,-182.32500000000002,23993
107.0,1025.0,183.0,13858.0,-499.01805,23993
107.0,1026.0,181.0,10213.0,-25.245,23993
107.0,1037.0,181.0,13243.0,-11.22,23993
107.0,1042.0,143.0,10710.0,-6670.2446,23993
107.0,1042.0,181.0,10708.0,-61.71000000000001,23993
107.0,1045.0,143.0,10726.0,-5308.808399999999,23993
107.0,1070.0,143.0,13370.0,35.916,23993
107.0,1307.0,305.0,13298.0,-10060.098,23993
107.0,1405.0,143.0,10219.0,-16116.9562,23993
107.0,1405.0,181.0,10222.0,-67.32,23993
107.0,1410.0,143.0,14349.0,-4672.043600000001,23993
107.0,1412.0,143.0,14122.0,-5528.3274,23993
107.0,1414.0,143.0,14173.0,-3748.7019999999993,23993
107.0,1416.0,143.0,14184.0,-5726.6777999999995,23993
107.0,1417.0,143.0,14119.0,-6485.098599999999,23993
107.0,1422.0,143.0,14307.0,-9465.331600000001,23993
107.0,1422.0,181.0,14304.0,-8.415,23993
107.0,1704.0,143.0,17204.0,-10671.615000000002,23993
107.0,1704.0,181.0,17233.0,-86.955,23993
107.0,1706.0,143.0,17299.0,-8625.572,23993
107.0,1707.0,143.0,17205.0,-4462.0622,23993
107.0,1711.0,143.0,17331.0,-12942.8516,23993
107.0,1711.0,143.0,17815.0,-14.495999999999999,23993
107.0,1711.0,181.0,17241.0,-103.785,23993
107.0,1712.0,143.0,17207.0,-14101.6358,23993
107.0,1712.0,179.0,13859.0,-413.6616,23993
107.0,1712.0,181.0,17236.0,-53.294999999999995,23993
107.0,1712.0,183.0,13859.0,-247.78549999999998,23993
107.0,1715.0,143.0,17291.0,-5681.3618,23993
107.0,1717.0,181.0,17246.0,-14.025,23993
107.0,1721.0,143.0,17209.0,-7735.790600000001,23993
107.0,1729.0,143.0,17300.0,-8018.098,23993
107.0,1730.0,143.0,17214.0,-5975.036,23993
107.0,1731.0,143.0,17354.0,-5955.076400000001,23993
107.0,1732.0,143.0,17395.0,-12583.782200000001,23993
107.0,1732.0,179.0,13857.0,-5964.927299999999,23993
107.0,1732.0,181.0,17390.0,-129.03,23993
107.0,1732.0,183.0,13857.0,-4380.32205,23993
107.0,1734.0,143.0,17462.0,-9157.8324,23993
107.0,1734.0,181.0,17443.0,-148.665,23993
107.0,1736.0,143.0,17783.0,-12644.068,23993
107.0,1737.0,143.0,17495.0,-10701.3564,23993
107.0,1737.0,181.0,17496.0,-95.37,23993
107.0,1738.0,143.0,10519.0,-9807.159,23993
107.0,1756.0,143.0,17737.0,-9367.451799999999,23993
107.0,1756.0,181.0,17755.0,-179.52,23993
107.0,1757.0,143.0,17769.0,-4431.757600000001,23993
107.0,9901.0,143.0,10761.0,-520.4568,23993
107.0,9901.0,143.0,13767.0,-957439.06341,23993
107.0,9901.0,143.0,13777.0,-274287.1097,23993
107.0,9901.0,143.0,13786.0,637835.8502849999,23993
107.0,9901.0,143.0,13862.0,-1104884.59323,23993
107.0,9901.0,175.0,13621.0,-33.77985,23993
107.0,9901.0,179.0,13629.0,16780.823859999997,23993
107.0,9901.0,179.0,13728.0,-26255.5615,23993
107.0,9901.0,179.0,13794.0,-41851.9521,23993
107.0,9901.0,179.0,13862.0,-675835.5644,23993
107.0,9901.0,183.0,13640.0,1318.683,23993
107.0,9901.0,183.0,13741.0,-38810.788799999995,23993
107.0,9901.0,183.0,13794.0,-36874.04225,23993
107.0,9901.0,183.0,13862.0,-733359.16165,23993
